Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL
"The Rainy City (Thomas Black, #1)",9780345414052,https://dj6cnfthgyqas.cloudfront.net/0345414055-original.jpg,$1.90,https://play.google.com/store/books/details/Nadine_Beck_Monet_s_Charing_Cross_Bridge_Series_di?id=RFAGTjYwcdsC,$6.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345414052,$6.99,http://www.indiebound.org/book/9780345414052?aff=rifflebooks
Across,9780374527648,https://dj6cnfthgyqas.cloudfront.net/0374527644-original.jpg,$7.99,https://play.google.com/store/books/details/Irene_Hunt_Across_Five_Aprils?id=00nBNhFweJYC,$14.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780374527648,$14.00,http://www.indiebound.org/book/9780374527648?aff=rifflebooks
"Changes for Samantha: A Winter Story (American Girls: Samantha, #6)",9780937295953,https://dj6cnfthgyqas.cloudfront.net/0937295957-original.jpg,Free,https://play.google.com/store/books/details/C_M_Owens_A_Shade_of_Darkness_Paranormal_romance_u?id=tb6XAwAAQBAJ,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780937295953,,
Praisesong for the Widow,9780452267114,https://dj6cnfthgyqas.cloudfront.net/0452267110-original.jpg,$18.36,https://play.google.com/store/books/details/Venetria_K_Patton_Grasp_That_Reaches_beyond_the_Gr?id=Q-OipzrcSK8C,$13.18,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780452267114,$16.00,http://www.indiebound.org/book/9780452267114?aff=rifflebooks
Trino,9788861450936,https://dj6cnfthgyqas.cloudfront.net/8861450938-original.jpg,$0.22,https://play.google.com/store/books/details/Amelia_Montero_Trino_the_sunny_fish_Children_s_boo?id=eveMCgAAQBAJ,,,,
"Kumquat May, I'll Always Love You",9780689311987,https://dj6cnfthgyqas.cloudfront.net/0689311982-original.jpg,$7.99,https://play.google.com/store/books/details/Cynthia_D_Grant_Kumquat_May_I_ll_Always_Love_You?id=LyTfCQAAQBAJ,$14.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780689311987,,
Tomorrow's Sphinx,9780689504020,https://dj6cnfthgyqas.cloudfront.net/0689504020-original.jpg,$16.95,https://play.google.com/store/books/details/Preston_Peet_Disinformation_Guide_to_Ancient_Alien?id=OAzQ3zi0b5kC,$15.06,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780689504020,,
The Firebrand,9780451459244,https://dj6cnfthgyqas.cloudfront.net/0451459245-original.jpg,$15.99,https://play.google.com/store/books/details/Marion_Zimmer_Bradley_The_Firebrand?id=Oj57I6Y0bW0C,$15.22,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780451459244,$17.95,http://www.indiebound.org/book/9780451459244?aff=rifflebooks
"The Wicked Godmother (A House for the Season, #3)",9780312908850,https://dj6cnfthgyqas.cloudfront.net/0312908857-original.jpg,,,$2.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312908850,,
The Drowned and the Saved,9780671632809,https://dj6cnfthgyqas.cloudfront.net/0671632809-original.jpg,$9.99,https://play.google.com/store/books/details/Steve_Cole_Doctor_Who_The_Feast_of_the_Drowned?id=1XHGCnb-w8AC,$16.49,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780671632809,,
The New Confessions,9780375705038,https://dj6cnfthgyqas.cloudfront.net/0375705031-original.jpg,$10.48,https://play.google.com/store/books/details/John_Perkins_The_New_Confessions_of_an_Economic_Hi?id=p2vgCgAAQBAJ,$15.38,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375705038,$18.00,http://www.indiebound.org/book/9780375705038?aff=rifflebooks
Possum Magic,9780152632243,https://dj6cnfthgyqas.cloudfront.net/0152632247-original.jpg,$10.99,https://play.google.com/store/books/details/Charles_de_Lint_The_Cats_of_Tanglewood_Forest?id=pH4EL4bDCL8C,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780152632243,$7.99,http://www.indiebound.org/book/9780152632243?aff=rifflebooks
"Turn Homeward, Hannalee",-1,,,https://play.google.com,,,,
Fantasia: An Algerian Cavalcade,9780435086213,https://dj6cnfthgyqas.cloudfront.net/0435086219-original.jpg,$9.99,https://play.google.com/store/books/details/Leila_Sebbar_Sherazade?id=JSNFBAAAQBAJ,,,$25.00,http://www.indiebound.org/book/9780435086213?aff=rifflebooks
Stars and Bars,9780140075960,https://dj6cnfthgyqas.cloudfront.net/0140075968-original.jpg,$5.99,https://play.google.com/store/books/details/Deanna_Chase_Spirits_Rock_Stars_and_a_Midnight_Cho?id=vw_RDAAAQBAJ,,,,
"Crystal Flame (Lost Colony, #2)",9780446600811,https://dj6cnfthgyqas.cloudfront.net/0446600814-original.jpg,,,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780446600811,$7.99,http://www.indiebound.org/book/9780446600811?aff=rifflebooks
"Refining Felicity (The School for Manners, #1)",9780312022884,https://dj6cnfthgyqas.cloudfront.net/0312022883-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/M_C_Beaton_writing_as_Marion_Chesney_Refining_Feli?id=AQAAAAA3HRMdNM,$14.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312022884,,
Fair Play,9780954899530,https://dj6cnfthgyqas.cloudfront.net/0954899539-original.jpg,$9.99,https://play.google.com/store/books/details/James_M_Olson_Fair_Play?id=sIirw0wvrK8C,,,,
On the Yankee Station: Stories,9780375705113,https://dj6cnfthgyqas.cloudfront.net/0375705112-original.jpg,$8.99,https://play.google.com/store/books/details/John_Klima_Bushville_Wins?id=E_bEsE2iasAC,$11.73,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375705113,$15.00,http://www.indiebound.org/book/9780375705113?aff=rifflebooks
Traveller,9780440204930,https://dj6cnfthgyqas.cloudfront.net/0440204933-original.jpg,$10.99,https://play.google.com/store/books/details/Ian_Mortimer_The_Time_Traveller_s_Guide_to_Medieva?id=YRzMnElSh3EC,$4.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440204930,,
"Î£Î¹Î³Î¬ Ï'Î±ÏÎ³Î¬ (Î¿ ÎÏÎºÎºÎ¿ÏÎ±Ï, #2)",9789603290223,,,,,,,
"Perfecting Fiona (The School for Manners, #2)",9780517058220,https://dj6cnfthgyqas.cloudfront.net/0517058227-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/M_C_Beaton_writing_as_Marion_Chesney_Perfecting_Fi?id=AQAAAACm1zfXgM,,,,
The Story of Zahra,9780385472067,https://dj6cnfthgyqas.cloudfront.net/0385472064-original.jpg,$9.99,https://play.google.com/store/books/details/Jessica_Khoury_The_Forbidden_Wish?id=C4RNCgAAQBAJ,$13.59,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385472067,$15.95,http://www.indiebound.org/book/9780385472067?aff=rifflebooks
"Nine Bright Shiners (David Webb, #5)",9780385243230,https://dj6cnfthgyqas.cloudfront.net/0385243235-original.jpg,,,$12.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385243230,,
"Finessing Clarissa (The School for Manners, #4)",9780312922832,https://dj6cnfthgyqas.cloudfront.net/0312922833-original.jpg,,,$3.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312922832,,
You Can't Get Lost in Cape Town,9781558612440,,,,,,,
"Sharpe's Regiment (Sharpe, #17)",9780140294361,https://dj6cnfthgyqas.cloudfront.net/0140294368-original.jpg,,,$13.83,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140294361,$16.00,http://www.indiebound.org/book/9780140294361?aff=rifflebooks
Brown's Requiem,9780380731770,https://dj6cnfthgyqas.cloudfront.net/0380731770-original.jpg,$7.99,https://play.google.com/store/books/details/James_Ellroy_Brown_s_Requiem?id=ZJknd_Mmy2gC,$13.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780380731770,$13.99,http://www.indiebound.org/book/9780380731770?aff=rifflebooks
"The Death of a Joyce Scholar (Peter McGarr, #8)",9780380711291,https://dj6cnfthgyqas.cloudfront.net/038071129X-original.jpg,$8.99,https://play.google.com/store/books/details/Bartholomew_Gill_The_Death_of_a_Joyce_Scholar?id=jfzHKPUcHWMC,$6.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780380711291,,
"The Selected Journals Of L.M. Montgomery, Vol. 5: 1935-1942",9780195421163,https://dj6cnfthgyqas.cloudfront.net/0195421167-original.jpg,,,$37.55,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780195421163,,
Der Auftrag,-1,,$2.17,https://play.google.com/store/books/details/Tina_Tannwald_Agastos_Auftrag?id=vLG0DQAAQBAJ,,,,
Killer on the Road,9780380808960,https://dj6cnfthgyqas.cloudfront.net/038080896X-original.jpg,$13.50,https://play.google.com/store/books/details/Ginger_Strand_Killer_on_the_Road?id=wR3puj6g9XoC,$12.52,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780380808960,$13.99,http://www.indiebound.org/book/9780380808960?aff=rifflebooks
Î MÏÌÎ¸Î¿Ï ÏÎ·Ï KÎ±ÏÏÎ¹ÌÎºÎ±Ï,-1,,,https://play.google.com,,,,
"The Selected Journals Of L.M. Montgomery, Vol. 4: 1929-1935",9780195413816,https://dj6cnfthgyqas.cloudfront.net/0195413814-original.jpg,,,$23.17,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780195413816,,
Death Under The Lilacs,9780312188788,https://dj6cnfthgyqas.cloudfront.net/0312188781-original.jpg,$7.99,https://play.google.com/store/books/details/Richard_Forrest_Death_Under_the_Lilacs?id=rmFODAAAQBAJ,$13.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312188788,,
"The Selected Journals Of L.M. Montgomery, Vol. 3: 1921-1929",9780195409369,https://dj6cnfthgyqas.cloudfront.net/0195409361-original.jpg,,,$23.73,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780195409369,,
Maps,9780140296433,https://dj6cnfthgyqas.cloudfront.net/0140296433-original.jpg,$4.06,https://play.google.com/store/books/details/Michael_Pidwirny_Chapter_2_Maps_GIS_and_Remote_Sen?id=jo1iAwAAQBAJ,$11.16,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140296433,$16.00,http://www.indiebound.org/book/9780140296433?aff=rifflebooks
Banker,9780399127786,https://dj6cnfthgyqas.cloudfront.net/039912778X-original.jpg,$11.90,https://play.google.com/store/books/details/Ron_Chernow_The_House_of_Morgan?id=sgNUEqkgctEC,$14.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780399127786,,
"The Selected Journals of L.M. Montgomery, Vol. 2: 1910-1921",9780195405866,https://dj6cnfthgyqas.cloudfront.net/0195405862-original.jpg,,,$27.28,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780195405866,,
Kara Kush,9781585673216,https://dj6cnfthgyqas.cloudfront.net/1585673218-original.jpg,$13.19,https://play.google.com/store/books/details/Idries_Shah_Kara_Kush?id=M1ojCQAAQBAJ,$26.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781585673216,,
"The Selected Journals of L.M. Montgomery, Vol. 1: 1889-1910",9780195415124,https://dj6cnfthgyqas.cloudfront.net/0195415124-original.jpg,,,$24.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780195415124,$24.95,http://www.indiebound.org/book/9780195415124?aff=rifflebooks
"ÎÎµÏÎ­Î»ÎµÏ (ÎÎ¹ ÎºÏÎ¼ÏÎ´Î¯ÎµÏ ÏÎ¿Ï ÎÏÎ¹ÏÏÎ¿ÏÎ¬Î½Î· ÏÎµ ÎºÏÎ¼Î¹ÎºÏ, #3)",9789604551262,,,,,,,
Sartre: A Life,9780394756622,https://dj6cnfthgyqas.cloudfront.net/0394756622-original.jpg,$16.01,https://play.google.com/store/books/details/Gary_Cox_Existentialism_and_Excess_The_Life_and_Ti?id=_gtmDAAAQBAJ,$12.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780394756622,,
La ciudad de los prodigios,"
                  8422623536",https://dj6cnfthgyqas.cloudfront.net/8422623536-original.jpg,Free,https://play.google.com/store/books/details/Juana_de_la_Encarnaci%C3%B3n_Agustinas_Descalzas_Disper?id=A_ggnKJ2jN8C,,,,
You Bright and Risen Angels,9780140110876,https://dj6cnfthgyqas.cloudfront.net/0140110879-original.jpg,$10.99,https://play.google.com/store/books/details/William_T_Vollmann_WHORES_FOR_GLORIA?id=7PrQDToTBJUC,$20.80,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140110876,$25.00,http://www.indiebound.org/book/9780140110876?aff=rifflebooks
"Death Of A Hollow Man (Chief Inspector Barnaby, #2)",9781933397269,https://dj6cnfthgyqas.cloudfront.net/1933397268-original.jpg,$9.99,https://play.google.com/store/books/details/Caroline_Graham_The_Killings_at_Badger_s_Drift?id=IGuDCwAAQBAJ,$11.49,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781933397269,$14.95,http://www.indiebound.org/book/9781933397269?aff=rifflebooks
Akin to Anne: Tales of Other Orphans,9780553283877,https://dj6cnfthgyqas.cloudfront.net/0553283871-original.jpg,$7.31,https://play.google.com/store/books/details/Steve_A_Mizera_How_to_Abolish_Child_Sexual_Abuse?id=vO1VDQAAQBAJ,$4.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553283877,,
Union Street,9780345315014,https://dj6cnfthgyqas.cloudfront.net/0345315014-original.jpg,$8.99,https://play.google.com/store/books/details/Mary_Ellen_Taylor_The_Union_Street_Bakery?id=GkRa4mx8f88C,$4.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345315014,,
La verdad sobre el caso Savolta,9788432230189,https://dj6cnfthgyqas.cloudfront.net/8432230189-original.jpg,$1.90,https://play.google.com/store/books/details/Karl_Mellacher_Juan_Rulfo_Autor_und_Werk_En_la_mad?id=gmfr9etNEm0C,$9.32,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9788432230189,,
Obabakoak,9780679749585,https://dj6cnfthgyqas.cloudfront.net/0679749586-original.jpg,$9.99,https://play.google.com/store/books/details/Bernardo_Atxaga_Obabakoak?id=gbcWbYZmRw4C,$12.19,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679749585,$19.00,http://www.indiebound.org/book/9780679749585?aff=rifflebooks
"Jerusalem Inn (Richard Jury, #5)",9780451411617,https://dj6cnfthgyqas.cloudfront.net/0451411617-original.jpg,$12.99,https://play.google.com/store/books/details/Martha_Grimes_Jerusalem_Inn?id=--XIKyZXrvYC,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780451411617,,
Along the Shore: Tales by the Sea,9780553285895,https://dj6cnfthgyqas.cloudfront.net/0553285890-original.jpg,$1.68,https://play.google.com/store/books/details/Nathaniel_Hawthorne_Footprints_on_the_Seashore?id=2KcdCgAAQBAJ,$4.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553285895,,
Whispers,9780425209929,https://dj6cnfthgyqas.cloudfront.net/042520992X-original.jpg,,https://play.google.com/store/books/series?id=kGHYFwAAABBJdM,$15.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780425209929,$15.00,http://www.indiebound.org/book/9780425209929?aff=rifflebooks
London Fields,9780099748618,https://dj6cnfthgyqas.cloudfront.net/0099748614-original.jpg,Free,https://play.google.com/store/books/details/Thomas_Fairman_Ordish_Early_London_Theatres_in_the?id=fonPuE0CbI8C,$12.80,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780099748618,,
Night Moves,-1,,$15.99,https://play.google.com/store/books/details/Jonathan_Kellerman_Night_Moves?id=8yPcDgAAQBAJ,,,,
Brighton Road,9780449213902,https://dj6cnfthgyqas.cloudfront.net/0449213900-original.jpg,Free,https://play.google.com/store/books/details/Charles_George_Harper_The_Brighton_Road?id=0XoDAAAAMAAJ,$2.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780449213902,,
The Eyes of Darkness,9780425153970,https://dj6cnfthgyqas.cloudfront.net/0425153975-original.jpg,$9.99,https://play.google.com/store/books/details/Dean_Koontz_The_Eyes_of_Darkness?id=MgwE2PZu318C,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780425153970,,
Between the Lines,9781551665955,https://dj6cnfthgyqas.cloudfront.net/1551665956-original.jpg,$13.99,https://play.google.com/store/books/details/Jodi_Picoult_Between_the_Lines?id=YhWkjOXkkBIC,$6.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781551665955,,
The Sugar Rose,9780449212387,,,,,,,
Under The Eagle: U.S. Intervention in Central America and the Caribbean,9780896081529,https://dj6cnfthgyqas.cloudfront.net/0896081524-original.jpg,,,$15.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780896081529,,
An Owl and Three Pussycats,9780152001834,https://dj6cnfthgyqas.cloudfront.net/0152001832-original.jpg,$14.99,https://play.google.com/store/books/details/Edward_Lear_The_Pelican_Chorus?id=ZKquDgAAQBAJ,$16.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780152001834,,
"ÎÎ¿ÏÎ¯ÏÏÎ¹Î± Î¼Î±Ï Î²Î¹Î¬Î¶Î¿ÏÎ½Îµ! (o ÎÏÎºÎºÎ¿ÏÎ±Ï, #7)",9789603290162,,,,,,,
Lady Elizabeth's Comet,9780802708373,https://dj6cnfthgyqas.cloudfront.net/0802708374-original.jpg,$5.91,https://play.google.com/store/books/details/Sheila_Simonson_Lady_Elizabeth_s_Comet?id=GOprh2s2L-AC,$13.75,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780802708373,,
Bonn erzÃ¤hlt: StreifzÃ¼ge durch das literarische Bonn von 1780 - 1980,9783921591260,https://dj6cnfthgyqas.cloudfront.net/3921591260-original.jpg,,,,,,
Local Hero,9780373094271,https://dj6cnfthgyqas.cloudfront.net/0373094272-original.jpg,$7.99,https://play.google.com/store/books/details/Nora_Roberts_Local_Hero?id=C5_5dDBHEgsC,$2.75,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780373094271,,
The Bar Sinister,9780802708809,https://dj6cnfthgyqas.cloudfront.net/0802708803-original.jpg,$6.15,https://play.google.com/store/books/details/Richard_Harding_Davis_The_Bar_Sinister?id=f799CgAAQBAJ,$15.59,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780802708809,,
"ÎÎºÎºÎ»Î·ÏÎ¹Î¬Î¶Î¿ÏÏÎµÏ (ÎÎ¹ ÎºÏÎ¼ÏÎ´Î¯ÎµÏ ÏÎ¿Ï ÎÏÎ¹ÏÏÎ¿ÏÎ¬Î½Î· ÏÎµ ÎºÏÎ¼Î¹ÎºÏ, #10)",9789604550708,,,,,,,
Eight Months on Ghazzah Street,9780007172917,https://dj6cnfthgyqas.cloudfront.net/0007172915-original.jpg,$26.95,https://play.google.com/store/audiobooks/details/Hilary_Mantel_Eight_Months_on_Ghazzah_Street?id=AQAAAIAKhS4FNM,$19.75,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780007172917,$19.75,http://www.indiebound.org/book/9780007172917?aff=rifflebooks
The Main Attraction,9780373833177,https://dj6cnfthgyqas.cloudfront.net/0373833172-original.jpg,$2.99,https://play.google.com/store/books/details/David_Che_Total_Law_of_Attraction?id=bdoS8MAFwWsC,$4.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780373833177,,
ÎÏÏÎ½ÏÎµÏ,9789600311686,https://dj6cnfthgyqas.cloudfront.net/9600311684-original.jpg,,,,,,
At the Sign of the Golden Pineapple,9780727841070,https://dj6cnfthgyqas.cloudfront.net/0727841076-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/M_C_Beaton_At_the_Sign_of_the_Golden_Pineapple?id=AQAAAACfQg1CgM,$16.51,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780727841070,,
"The Desperate Game (Guinevere Jones, #1)",9780440119470,https://dj6cnfthgyqas.cloudfront.net/0440119472-original.jpg,$7.99,https://play.google.com/store/books/details/Jayne_Castle_The_Desperate_Game?id=Z9ZIL0GeqlsC,$2.75,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440119470,,
Regency Charade,9780449213704,https://dj6cnfthgyqas.cloudfront.net/0449213706-original.jpg,$6.15,https://play.google.com/store/books/details/Elizabeth_Mansfield_A_Regency_Charade?id=ni90BQAAQBAJ,$2.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780449213704,,
Quartett,9783886610518,https://dj6cnfthgyqas.cloudfront.net/3886610519-original.jpg,$3.49,https://play.google.com/store/books/details/Bruno_Antonio_Buike_BBWV_16_Bach_Air_from_BWV_1068?id=Ng5MDwAAQBAJ,,,,
"Dark Fire (McCalls, #2)",9781551664538,https://dj6cnfthgyqas.cloudfront.net/1551664534-original.jpg,$7.66,https://play.google.com/store/audiobooks/details/Charles_River_Editors_Legends_of_the_West_Deadwood?id=AQAAAIA_plEmfM,$5.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781551664538,,
Î ÎµÏÏÎ¹Î½Î® Î±ÏÏÎ±Î²ÏÎ½Î¹Î±ÏÏÎ¹ÎºÎ¹Î¬,9789600312539,https://dj6cnfthgyqas.cloudfront.net/9600312532-original.jpg,,,,,,
Miss Manners' Guide to Rearing Perfect Children,9780743244176,https://dj6cnfthgyqas.cloudfront.net/0743244176-original.jpg,,,$27.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743244176,$27.95,http://www.indiebound.org/book/9780743244176?aff=rifflebooks
Spellbound,9780440180340,https://dj6cnfthgyqas.cloudfront.net/0440180341-original.jpg,,https://play.google.com/store/books/series?id=4nbZFwAAABA6YM,$1.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440180340,,
Quai Ouest,9782707310309,https://dj6cnfthgyqas.cloudfront.net/2707310301-original.jpg,$8.34,https://play.google.com/store/books/details/Bernard_Enjolras_Jeu_d_%C3%A9checs_%C3%A0_Perros_Guirec?id=hps5DwAAQBAJ,$21.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9782707310309,,
Children of the River,9780440210221,https://dj6cnfthgyqas.cloudfront.net/0440210224-original.jpg,$7.99,https://play.google.com/store/books/details/Linda_Crew_Children_of_the_River?id=nsGvzAyFq3UC,$6.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440210221,$6.99,http://www.indiebound.org/book/9780440210221?aff=rifflebooks
"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",9780345391803,https://dj6cnfthgyqas.cloudfront.net/0345391802-original.jpg,,,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345391803,$7.99,http://www.indiebound.org/book/9780345391803?aff=rifflebooks
"Watership Down (Watership Down, #1)",9780380395866,https://dj6cnfthgyqas.cloudfront.net/038039586X-original.jpg,,,$0.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780380395866,,
The Stand,9780385199575,https://dj6cnfthgyqas.cloudfront.net/0385199570-original.jpg,,https://play.google.com/store/books/series?id=74bXFwAAABA5kM,$34.33,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385199575,$50.00,http://www.indiebound.org/book/9780385199575?aff=rifflebooks
The Princess Bride,9780345418265,,,,,,,
"The Shining (The Shining, #1)",9780450040184,https://dj6cnfthgyqas.cloudfront.net/0450040186-original.jpg,,,,,,
"Interview with the Vampire (The Vampire Chronicles, #1)",9780345476876,https://dj6cnfthgyqas.cloudfront.net/0345476875-original.jpg,,,$4.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345476876,$4.99,http://www.indiebound.org/book/9780345476876?aff=rifflebooks
Where the Sidewalk Ends,9780060513030,https://dj6cnfthgyqas.cloudfront.net/0060513039-original.jpg,$11.99,https://play.google.com/store/books/details/Shel_Silverstein_The_Giving_Tree?id=1IleAgAAQBAJ,$13.46,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060513030,,
The Thorn Birds,9780380018178,https://dj6cnfthgyqas.cloudfront.net/0230196802-original.jpg,$9.99,https://play.google.com/store/books/details/Colleen_McCullough_The_Thorn_Birds?id=K8hov7TQQ5IC,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780380018178,$7.99,http://www.indiebound.org/book/9780380018178?aff=rifflebooks
The World According to Garp,9780345915597,https://dj6cnfthgyqas.cloudfront.net/0345915593-original.jpg,$13.99,https://play.google.com/store/books/details/John_Irving_The_World_According_to_Garp?id=rtZGDwAAQBAJ,,,,
The Neverending Story,9780525457589,https://dj6cnfthgyqas.cloudfront.net/0525457585-original.jpg,$7.99,https://play.google.com/store/books/details/Brent_Atwater_I_M_Home_A_Cat_s_Never_Ending_Love_S?id=m6q8PN-7fGMC,$18.48,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780525457589,$22.99,http://www.indiebound.org/book/9780525457589?aff=rifflebooks
Roots: The Saga of an American Family,9780440174646,https://dj6cnfthgyqas.cloudfront.net/0440174643-original.jpg,$16.99,https://play.google.com/store/books/details/Alex_Haley_Roots_The_Enhanced_Edition?id=4B3MNpIlZ_wC,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440174646,$7.99,http://www.indiebound.org/book/9780440174646?aff=rifflebooks
"ShÅgun (Asian Saga, #1)",9780440178002,https://dj6cnfthgyqas.cloudfront.net/0440178002-original.jpg,,,$7.35,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440178002,$10.99,http://www.indiebound.org/book/9780440178002?aff=rifflebooks
Carrie,9781416524304,https://dj6cnfthgyqas.cloudfront.net/1416524304-original.jpg,$8.99,https://play.google.com/store/books/details/Stephen_King_Carrie?id=FNxGvn1SCVMC,$5.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416524304,$5.99,http://www.indiebound.org/book/9781416524304?aff=rifflebooks
All Creatures Great and Small,9781250057839,https://dj6cnfthgyqas.cloudfront.net/1250057833-original.jpg,$10.04,https://play.google.com/store/books/details/James_Herriot_All_Creatures_Great_and_Small?id=DXf-WRyvfJgC,$10.70,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781250057839,$15.99,http://www.indiebound.org/book/9781250057839?aff=rifflebooks
The Lorax,9780679889106,https://dj6cnfthgyqas.cloudfront.net/0679889108-original.jpg,$12.99,https://play.google.com/store/books/details/Dr_Seuss_The_Lorax?id=-6_xAwAAQBAJ,$4.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679889106,,
Fear and Loathing in Las Vegas,9780679785897,https://dj6cnfthgyqas.cloudfront.net/0679785892-original.jpg,,https://play.google.com/store/books/series?id=ljRbGQAAABDMLM,$10.45,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679785897,$15.00,http://www.indiebound.org/book/9780679785897?aff=rifflebooks
'Salem's Lot,9780450031069,https://dj6cnfthgyqas.cloudfront.net/0450031063-original.jpg,$8.99,https://play.google.com/store/books/details/Stephen_King_Salem_s_Lot?id=i-KRRR_5lbQC,,,,
Bridge to Terabithia,9780439366779,https://dj6cnfthgyqas.cloudfront.net/0439366771-original.jpg,$0.99,https://play.google.com/store/books/details/Katherine_Paterson_Bridge_to_Terabithia?id=jEdNOQhEHNcC,,,,
Sophie's Choice,9780679736370,https://dj6cnfthgyqas.cloudfront.net/0679736379-original.jpg,$7.99,https://play.google.com/store/books/details/William_Styron_Sophie_s_Choice?id=-YhTDbmcf4UC,$13.54,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679736370,$16.95,http://www.indiebound.org/book/9780679736370?aff=rifflebooks
