"Book Title","ISBN","Amazon URL","GoodReads Description"
"The Unknown Masterpiece","9780940322745","https://www.goodreads.com/buy_buttons/12/follow?book_id=817790&ref=x_gr_w_bb&tag=x_gr_w_bb-20","One of Honore de Balzac's most celebrated tales, ""The Unknown Masterpiece"" is the story of a painter who, depending on one's perspective, is either an abject failure or a transcendental genius--or both. The story, which has served as an inspiration to artists as various as Cezanne, Henry James, Picasso, and New Wave director Jacques Rivette, is, in critic Dore Ashton's words, a ""fable of modern art."" Published here in a new translation by poet Richard Howard, ""The Unknown Masterpiece"" appears, as Balzac intended, with ""Gambara,"" a grotesque and tragic novella about a musician undone by his dreams.HonorÃ© De Balzac (1799-1850) is generally credited as the inventor of the modern realistic novel. In more than ninety novels, he set forth French society and life as he saw it. He created a cast of over two thousand individual and identifiable characters, some of whom reappear in different novels. He organized his works into his masterpiece,Â La Comedie Humaine,which was the final result of his attempt to grasp the whole of society and experience into one varied but unified work.Richard Howard was born in Cleveland in 1929. He is the author of fourteen volumes of poetry and has published more than one hundred fifty translations from the French, including works by Gide, Stendhal, de Beauvoir, Baudelaire, and de Gaulle. Howard received a National Book Award for his translation ofÂ Fleurs du malÂ and a Pulitzer Prize forÂ Untitled Subjects, a collection of poetry."
"Tales of the Alhambra","9788424105044","https://www.goodreads.com/buy_buttons/12/follow?book_id=403733&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Tales of the Alhambra is a collection of essays, verbal sketches, and stories by Washington Irving.Shortly after completing a biography of Christopher Columbus in 1828, Washington Irving traveled from Madrid, where he had been staying, to Granada, Spain. At first sight, he described it as ""a most picturesque and beautiful city, situated in one of the loveliest landscapes that I have ever seen."" Irving was preparing a book called A Chronicle of the Conquest of Granada, a history of the years 1478â1492, and was continuing his research on the topic. He immediately asked the then-governor of the historic Alhambra Palace as well as the archbishop of Granada for access to the palace, which was granted because of Irving's celebrity status. Aided by a 17-year old guide named Mateo Ximenes, Irving was inspired by his experience to write Tales of the Alhambra. Throughout his trip, he filled his notebooks and journals with descriptions and observations though he did not believe his writing would ever do it justice. He wrote, ""How unworthy is my scribbling of the place."" Irving continued to travel through Spain until he was appointed as secretary of legation at the United States Embassy in London, serving under the incoming minister Louis McLane. He arrived in London by late September 1829."
"The Wild Ass's Skin","9780140443301","https://www.goodreads.com/buy_buttons/15/follow?book_id=99742&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","The Wild Ass's Skin is HonorÃ© de Balzac's 1831 novel that tells the story of a young man, RaphaÃ«l de Valentin, who discovers a piece of shagreen, in this case a rough untanned piece of a wild ass's skin, which has the magical property of granting wishes. However the fulfillment of the wisher's desire comes at a cost, after each wish the skin shrinks a little bit and consumes the physical energy of the wisher. ""The Wild Ass's Skin"" is at once both a work of incredible realism, in the descriptions of Parisian life and culture at the time, and also a work of supernatural fantasy, in the desires that are fulfilled by the wild ass's skin. Balzac uses this fantastical device masterfully to depict the complexity of the human nature in civilized society."
"MÃ¼nchhausen. Eine Geschichte in Arabesken","9783938478011","https://www.goodreads.com/buy_buttons/13/follow?book_id=8403507&ref=x_gr_w_bb&tag=x_gr_w_bb_uk-21","Die LÃ¼gengeschichten des berÃ¼mt-berÃ¼chtigten Baron von MÃ¼nchhausenWeltliteratur eines AusnahmekÃ¼nstlers erleben!Zum unbestrittenen Kanon der Weltliteratur gehÃ¶ren dieses Werk mit anhaltendem und vielfÃ¤ltigem Einfluss auf die Literaturgeschichte - bis heute.Spannend und vielschichtig, tiefgrÃ¼ndig und unterhaltend, informativ und faszinierend ist dieses Machwerk dieses Ausnahme-Schriftstellers."
"The Kalevala","9780192835703","https://www.goodreads.com/buy_buttons/15/follow?book_id=400869&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","The national folk epic of Finland is here presented in an English translation that is both scholarly and eminently readable. The lyrical passages and poetic images, the wry humor, the tall-tale extravagance, and the homely realism of the 'Kalevala' come through with extraordinary effectiveness."
"Faust, Part Two","9780192836366","https://www.goodreads.com/buy_buttons/12/follow?book_id=14707&ref=x_gr_w_bb&tag=x_gr_w_bb-20","This is a new translation of Faust, Part Two by David Luke, whose translation of Faust, Part I was the winner of the European Poetry Translation Prize. Here, Luke expertly imitates the varied verse-forms of the original, and provides a highly readable and actable translation which includes an introduction, full notes, and an index of classical mythology."
"Ligeia","9781594561900","https://www.goodreads.com/buy_buttons/12/follow?book_id=419520&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Ligeia is a short story written by Edgar Allan Poe and first published in 1838. Ligeia is widely considered to be one of the top 100 greatest books of all time. This great novel will surely attract a whole new generation of readers. For many, Ligeia is required reading for various courses and curriculum's. And for others who simply enjoy reading timeless pieces of classic literature, this gem by Edgar Allan Poe is highly recommended."
"Selected Poems","9780140424508","https://www.goodreads.com/buy_buttons/12/follow?book_id=119239&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Described as 'Mad, bad and dangerous to know' by one of his lovers, Lady Caroline Lamb, Lord Byron was the quintessential Romantic. Flamboyant, charismatic and brilliant, he remains almost as notorious for his life - as a political revolutionary, sexual adventurer and traveller - as he does for his literary work. Yet he produced some of the most daring and exuberant poetry of the Romantic age, from 'To Caroline' and 'To Woman' to the satirical English Bards and Scotch Reviewers, his exotic Eastern tales and the colourful narrative of Childe Harold's Pilgrimage, the work that made him famous overnight and gave birth to the idea of the brooding Byronic hero."
"Indiana","9780192837974","https://www.goodreads.com/buy_buttons/12/follow?book_id=104260&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The first novel that George Sand wrote without a collaborator, this is not only a vivid romance, but also an impassioned plea for change in the inequitable French marriage laws of the time, and for a new view of women. It tells the story of a beautiful and innocent young woman, married at sixteen to a much older man. She falls in love with her handsome, frivolous neighbor, but discovers too late that his love is quite different from her own. This new translation, the first since 1900, does full justice to the passion and conviction of Sand's writing, and the introduction fully explores the response to Sand in her own time as well as contemporary feminist treatments."
"The Country Doctor","9781406506266","https://www.goodreads.com/buy_buttons/15/follow?book_id=2366229&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Scenes From Country Life from The Human Comedy (La Comedie Humaine). By the French author, who, along with Flaubert, is generally regarded as a founding-father of realism in European fiction. His large output of works, collectively entitled The Human Comedy (La Comedie Humaine), consists of 95 finished works (stories, novels and essays) and 48 unfinished works. His stories are an attempt to comprehend and depict the realities of life in contemporary bourgeois France. They are placed in a variety of settings, with characters reappearing in multiple stories."
"Lenz","9780974968025","https://www.goodreads.com/buy_buttons/12/follow?book_id=287510&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Lenz, Georg BÃ¼chnerâs visionary exploration of an 18th century playwrightâs descent into madness, grew in part out of Alsatian pastor Johann Oberlinâs journal, which is translated here in its entirety for the first time. Lenz is a dispassionate account on the nervous system of a schizophrenic, perhaps the first third-person text ever written from the âinsideâ of insanity. At his death at the age of 23 in 1837, Georg BÃ¼chner also left behind Leonce and Lena, Woyzeck, and Dantonâs Deathâpsychologically and politically acute plays well ahead of their time.Richard Sieburthâs translations include HÃ¶lderlinâs Hymns and Fragments, Walter Benjaminâs Moscow Diary, GÃ©rard de Nervalâs Selected Writings and Henri Michauxâs Emergences/Resurgences. His English edition of the Nerval writings won the 2000 PEN Book-of-the-Month-Club Translation Prize."
"Woyzeck","9783150180075","https://www.goodreads.com/buy_buttons/12/follow?book_id=571938&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Kaum ein bedeutendes Werk der deutschen Literatur ist in seiner Textfassung so problematisch wie BÃ¼chners ""Woyzeck"". Als BÃ¼chner im Februar 1837 starb, hinterlieÃ er ein Konvolut von vier Entwurfshandschriften, deren Text diese Studienausgabe auf drei Stufen wiedergibt: 1. als ""Lese- und BÃ¼hnenfassung"", 2. als ""emendierten"" Text in der dem dokumentierten Willen des Verfassers mÃ¶glichst entsprechenden Gestalt mit zusÃ¤tzlicher Verzeichnung der Textstellen, die BÃ¼chner von einer Entwurfsstufe zur nÃ¤chsten Ã¼bernahm; und 3. als typographisch ""differenzierten"" Text, der Ã¼ber den Zustand der Handschrift und Ã¼ber Schwierigkeiten und gravierende Unsicherheiten bei der Entzifferung des Dramentextes informiert. Die vorliegende Ausgabe fuÃt auf den Vorbereitungen Thomas Michael Mayers zu einer kritischen ""Studien- und Leseausgabe nach den Handschriften""."
"Dantons Tod","9783150060605","https://www.goodreads.com/buy_buttons/12/follow?book_id=1870638&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Karl Georg BÃ¼chner (1813-1837) war ein deutscher Schriftsteller, Naturwissen-schaftler und RevolutionÃ¤r. die Gesellschaft fÃ¼r Menschenrechte, eine Geheimorganisation nach franzÃ¶sischem Vorbild, deren Ziel ein Umsturz der politischen VerhÃ¤ltnisse war. 1835 verfasste er nach eigenen Angaben innerhalb von fÃ¼nf Wochen Dantons Tod. 1834 wurde der Hessische Landbote, den BÃ¼chner verfasst hatte, in Druck gelegt. Es handelt sich um eine Flugschrift, die die hessische LandbevÃ¶lkerung zur Revolution gegen die UnterdrÃ¼ckung aufrief. BÃ¼chner wurde dafÃ¼r vernommen, aber nicht verhaftet. Im selben Jahr floh er nach Strasburg. Aufgrund seiner eingereichten Arbeit und der daran anschliesenden Probevorlesung wurde Georg BÃ¼chner die DoktorwÃ¼rde der UniversitÃ¤t ZÃ¼rich verliehen. Weitere Werke des Autors sind: Lenz (1835), Leonce und Lena (1836) und Woyzeck (1837)."
"Leonce und Lena","9783423026437","https://www.goodreads.com/buy_buttons/12/follow?book_id=1690781&ref=x_gr_w_bb&tag=x_gr_w_bb-20","BÃ¼chners Lustspiel, das zunÃ¤chst nicht recht in seine Werkbiographie passen mÃ¶chte, offenbart die BrÃ¼chigkeit einer zeitlosen Idylle und die AbgrÃ¼nde der Heiterkeit nur dem, der unter die OberflÃ¤che sieht. Mit diesem StÃ¼ck gelingt dem Autor eine differenzierte Parodie literarischer Werke â von der Commedia dell' Arte bis Shakespeare.Dabei verzichtet BÃ¼chner auch hier nicht auf seine radikal modernen Grundthemen: Ãberdruss und Weltekel finden sich in âºLeonce und Lenaâ¹ ebenso wieder wie die Determination des menschlichen Lebens, die die einander Vorbestimmten auf der Flucht vor ihrer ZusammenfÃ¼hrung vereint."
"Young Goodman Brown","9781557423627","https://www.goodreads.com/buy_buttons/12/follow?book_id=562471&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Hawthorne's classic tale of a young Puritan's meeting with the Devil."
"The Little Tragedies","9780300080254","https://www.goodreads.com/buy_buttons/12/follow?book_id=111732&ref=x_gr_w_bb&tag=x_gr_w_bb-20","In a major burst of creativity, Russian poet Alexander Pushkin during just three months in 1830 completed Eugene Onegin, composed more than thirty lyric poems, wrote several short stories and folk tales, and penned the four short dramas in verse that comprise the ""little tragedies"". The ""little tragedies"" stand among the great masterpieces of Russian literature, yet they were last translated into English a quarter-century ago and have in recent years been out of print entirely. In this outstanding new translation, Nancy K. Anderson preserves the cadence and intensity of Pushkin's work while aligning it with today's poetic practices and freer approach to metrics. In addition she provides critical essays examining each play in depth, a discussion of her approach to translating the plays, and a consideration of the genre of these dramatic pieces and their performability.The four ""little tragedies"" -- Mozart and Salieri, The Miserly Knight, The Stone Guest, and A Feast During the Plague -- are extremely compressed dialogues, each dealing with a dominant protagonist whose central internal conflict determines both the plot and structure of the play. Pushkin focuses on human passions and the interplay between free will and fate: though each protagonist could avoid self-ruin, instead he freely chooses it."
"Faust","9780385031141","https://www.goodreads.com/buy_buttons/12/follow?book_id=406373&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Goetheâs Faust reworks the late medieval myth of a brilliant scholar so disillusioned he resolves to make a contract with Mephistopheles. The devil will do all he asks on Earth and seeks to grant him a moment in life so glorious that he will wish it to last forever. But if Faust does bid the moment stay, he falls to Mephisto and must serve him after death. In this first part of Goetheâs great work, the embittered thinker and Mephistopheles enter into their agreement, and soon Faust is living a rejuvenated life and winning the love of the beautiful Gretchen. But in this compelling tragedy of arrogance, unfulfilled desire, and self-delusion, Faust heads inexorably toward an infernal destruction.The best translation of Faust available, this volume provides the original German text and its English counterpart on facing pages. Walter Kaufmann's translation conveys the poetic beauty and rhythm as well as the complex depth of Goethe's language. Includes Part One and selections from Part Two."
"The Only True Mother Goose Melodies: An Exact Reproduction of the Text and Illustrations of the Original Edition Published and Copyrighted in Boston in the Year 1833 by Munroe & Francis","-1","https://www.goodreads.com/buy_buttons/15/follow?book_id=12237138&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Many persons imagine that Mother Goose is a myth,--that no such person ever existed. This is a mistake. MOTHER GOOSE was not only a veritable personage, but was born and resided many years in Boston, where many of her descendants may now be found. The last that bore this ancient paternal cognomen died about the year 1807, and was buried in the Old Granary Burying Ground, where probably lie the remains of the whole blood, if we may judge from the numerous grave-stones which mark their resting place. The family originated in England, but at what time they came to this country is unknown,--but probably about the year 1656."
"Gobseck","-1","https://www.goodreads.com/buy_buttons/12/follow?book_id=19735373&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The Library of Alexandria is an independent small business publishing house. We specialize in bringing back to live rare, historical and ancient books. This includes manuscripts such as: classical fiction, philosophy, science, religion, folklore, mythology, history, literature, politics and sacred texts, in addition to secret and esoteric subjects, such as: occult, freemasonry, alchemy, hermetic, shamanism and ancient knowledge. Our books are available in digital format. We have approximately 50 thousand titles in 40 different languages and we work hard every single day in order to convert more titles to digital format and make them available for our readers. Currently, we have 2000 titles available for purchase in 35 Countries in addition to the United States, Canada, Australia and New Zealand. Our titles contain an interactive table of contents for ease of navigation of the book. We sincerely hope you enjoy these treasures in the form of digital books."
"Essay on the Freedom of the Will","9780486440118","https://www.goodreads.com/buy_buttons/12/follow?book_id=19511&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The winning entry in a competition held by the Royal Norwegian Society of Sciences, Schopenhauer's 1839 essay brought its author international recognition. Its brilliant and elegant treatments of free will and determinism elevated it to a classic of Western philosophy, and its penetrating reflections still remain relevant.Schopenhauer makes a distinction between freedom of acting (which he endorses) and the freedom of willing (which he refutes). The philosopher regards human activity as entirely determined, but he also posits that the variety of freedom that cannot be established in the sphere of human activity resides at the level of individuated will â a reality that transcends all dependency on outside factors. Because the essay's clear and rigorous argument reveals many basic features of his thought, it forms a useful introduction to Schopenhauer for students of philosophy or religion."
"The Narrative of Arthur Gordon Pym of Nantucket","9780140437485","https://www.goodreads.com/buy_buttons/12/follow?book_id=766869&ref=x_gr_w_bb&tag=x_gr_w_bb-20","This rousing sea adventure follows a New England boy, Pym, who stows away on a whaling ship with its captain's son, Augustus. The two boys, who find themselves repeatedly on the brink of discovery or death, witness many hair-raising events, including mutiny, savagery, cannibalism, and frantic pursuits."
"The Poetical Works of Samuel Taylor Coleridge","-1","https://www.goodreads.com/buy_buttons/15/follow?book_id=6393001&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","This is a pre-1923 historical reproduction that was curated for quality. Quality assurance was conducted on each of these books in an attempt to remove books with imperfections introduced by the digitization process. Though we have made best efforts - the books may have occasional errors that do not impede the reading experience. We believe this work is culturally important and have elected to bring the book back into print as part of our continuing commitment to the preservation of printed works worldwide."
"Ð¡ÐºÐ°Ð·ÐºÐ° Ð¾ ÑÐ°ÑÐµ Ð¡Ð°Ð»ÑÐ°Ð½Ðµ","-1","https://www.goodreads.com/buy_buttons/15/follow?book_id=23268842&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Ð ÐºÐ½Ð¸Ð³Ñ Ð²Ð¾ÑÐ»Ð° ""Ð¡ÐºÐ°Ð·ÐºÐ° Ð¾ ÑÐ°ÑÐµ Ð¡Ð°Ð»ÑÐ°Ð½Ðµ..."" Ð²ÐµÐ»Ð¸ÐºÐ¾Ð³Ð¾ ÑÑÑÑÐºÐ¾Ð³Ð¾ Ð¿Ð¸ÑÐ°ÑÐµÐ»Ñ Ð. Ð¡. ÐÑÑÐºÐ¸Ð½Ð°, Ð² Ð·Ð½Ð°Ð¼ÐµÐ½Ð¸ÑÑÑ Ð¸Ð»Ð»ÑÑÑÑÐ°ÑÐ¸ÑÑ Ð. ÐÐ¸Ð»Ð¸Ð±Ð¸Ð½Ð°. Ð§Ð¸ÑÐ°Ð¹ÑÐµ Ð²Ð¾Ð»ÑÐµÐ±Ð½ÑÐµ ÑÐºÐ°Ð·ÐºÐ¸ ÑÐ²Ð¾Ð¸Ð¼ Ð´ÐµÑÑÐ¼ Ð½Ð° Ð½Ð¾ÑÑ, ÑÐ°Ð·Ð³Ð»ÑÐ´ÑÐ²Ð°Ð¹ÑÐµ Ð²Ð¼ÐµÑÑÐµ ÑÑÐºÐ¸Ðµ ÐºÐ°ÑÑÐ¸Ð½ÐºÐ¸, Ð¸ Ð² Ð²Ð°ÑÐµÐ¼ Ð´Ð¾Ð¼Ðµ Ð¿ÑÐ¸Ð±Ð°Ð²Ð¸ÑÑÑ Ð´Ð¾Ð±ÑÐ° Ð¸ ÐºÑÐ°ÑÐ¾ÑÑ!"
"Ruy Blas","9782038717198","https://www.goodreads.com/buy_buttons/13/follow?book_id=1246292&ref=x_gr_w_bb&tag=x_gr_w_bb_uk-21",""
"Cesar Birotteau","9780140446418","https://www.goodreads.com/buy_buttons/12/follow?book_id=191487&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Honore de Balzac lived most of his life one step from his creditors; his house in Paris even had a special exit for avoiding them. No one knew more about money problems than Balzac, & this is his subject in Rise and Fall of Cesar Birotteau--one of Balzac's greatest novels.  It's the story of Cesar Birotteau, an honest perfumer who's lured into overextending himself. This luring is the work of the unsavory du Tillet, an employee Birotteau fired for embezzlement. The Embezzler works in secret to take revenge. Take it he does: Birotteau falls hard. But all is not lost--not yet. Anselme Popinot, a brilliant young marketer in love with Birotteau's daughter, works to help Birotteau recover. Perhaps together they can recover Birotteau's honor. Perhaps."
"The Last Days of Pompeii","9781587157394","https://www.goodreads.com/buy_buttons/12/follow?book_id=888&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Christmas Summary Classics This series contains summary of Classic books such as Emma, Arne, Arabian Nights, Pride and prejudice, Tower of London, Wealth of Nations etc. Each book is specially crafted after reading complete book in less than 30 pages. One who wants to get joy of book reading especially in very less time can go for it. About The Book The Last Days of Pompeii ""The Last Days of Pompeii,"" the most popular of Lytton's historical romances, was begun and almost completed at Naples in the winter of 1832-3, and was first published in 1834. The period dealt with is that of 79 A.D., during the short reign of Titus, when Rome was at its zenith and the picturesque Campanian city a kind of Rome-by-the-Sea. Lytton wrote the novel some thirty years before the excavations of Pompeii had been systematically begun; but his pictures of the life, the luxuries, the pastimes and the gaiety of the half-Grecian colony, its worship of Isis, its trade with Alexandria, and the early struggles of Christianity with heathen superstition are exceptionally vivid. The creation of Nydia, the blind flower-girl, was suggested by the casual remark of an acquaintance that at the time of the destruction of Pompeii the sightless would have found the easiest deliverance. For more eBooks visit www.kartindo.com"
"Sartor Resartus","9780192836731","https://www.goodreads.com/buy_buttons/12/follow?book_id=52998&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Sartor Resartus (The Tailor Retailored) is ostensibly an introduction to a strange history of clothing by the German Professor of Things in General, Diogenes Teufelsdrockh; its deeper concerns are social injustice, the right way of living in the world, and the large questions of faith and understanding. This is the first edition to present the novel as it originally appeared, with indications of the changes Carlyle made to later editions."
"Nature","9780807015568","https://www.goodreads.com/buy_buttons/12/follow?book_id=3420140&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Together in one volume, Ralph Waldo Emerson's Nature and Henry David Thoreau's Walking, writing that defines our distinctly American relationship to nature."
"The Spirit of the Age","9780742624078","https://www.goodreads.com/buy_buttons/15/follow?book_id=217728&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20",""
"The French Revolution: A History","9780375760228","https://www.goodreads.com/buy_buttons/12/follow?book_id=318236&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The book that established Thomas Carlyleâs reputation when first published in 1837, this spectacular historical masterpiece has since been accepted as the standard work on the subject. It combines a shrewd insight into character, a vivid realization of the picturesque, and a singular ability to bring the past to blazing life, making it a reading experience as thrilling as any novel. As John D. Rosenberg observes in his Introduction, The French Revolution is âone of the grand poems of [Carlyleâs] century, yet its poetry consists in being everywhere scrupulously rooted in historical fact.âThis Modern Library Paperback Classics edition, complete and unabridged, is unavailable anywhere else."
"On War","9780691018546","https://www.goodreads.com/buy_buttons/12/follow?book_id=117031&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Carl von Clausewitz's On War has been called, ""not simply the greatest, but the only truly great book on war."" It is an extraordinary attempt to construct an all-embracing theory of how war works. Its coherence and ambition are unmatched by other military literature. On War is full of sharp observation, biting irony, and memorable phrases, the most famous being, ""War is a continuation of politics by other means.""About the AuthorExcept for a brief stint in 1812 when he served in the Russian army, Clausewitz spent his whole career, from the age of twelve until his death in 1831, in the Prussian army. He fought in all the major Prussian campaigns against France, and his most fateful experience - the 1806 Battle of Jena-Auerstedt, in which Napoleon destroyed the Prussian army - inspired him to write On War."
"Deerbrook","9780385279796","https://www.goodreads.com/buy_buttons/12/follow?book_id=3237367&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The Grey family live in the tranquil English village of Deerbrook, to which, one summer, come their distant cousins from Birmingham, Hester and Margaret Ibbotson. The arrival of the recently orphaned cousins causes a sensation in the small community. The twenty-one-year-old Hester has the gift of great beauty and the terrible fault of jealousy, while Margaret, a year her junior, is her inferior in looks, though vastly superior in intelligence and disposition. Finding themselves the object of curiosity, admiration, and pity, they are quickly absorbed into the intricacies of village life: we enter the world of Jane Austen and the BrontÃ«s as we watch the two sisters fall in love with the two most eligible men in Deerbrook.Deerbrook is a delightful evolcation of daily life in a small English village in the early nineteenth century and a masterly and moving exposition of the plight of the Victorian woma in love. When this, her only novel, was first published in 1839, Martineau was accorded equal literary status to Madame de StaÃ«l."
"Ms. Found In A Bottle","-1","https://www.goodreads.com/buy_buttons/15/follow?book_id=16166470&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","MS. Found in a Bottle is a short story classic written by Edgar Allan Poe and first published in 1833. The plot follows an unnamed narrator at sea who finds himself in a series of harrowing circumstances. As he nears his own disastrous death while his ship drives ever southward, he writes an ""MS."" or manuscript telling of his adventures which he casts into the sea. Some critics believe the story was meant as a satire of typical sea tales."
"Istoria celor treisprezece","-1","https://www.goodreads.com/buy_buttons/15/follow?book_id=13536980&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Included in this volume are ""Ferragus, Chief of the Devorants"" and ""La Duchesse de Langeais."""
"Det gÃ¥r an","9789188680129","https://www.goodreads.com/buy_buttons/12/follow?book_id=3892118&ref=x_gr_w_bb&tag=x_gr_w_bb-20","During a steamboat trip between Stockholm and LidkÃ¶ping sergeant Albert falls in love with the glazier's daughter Sara Videbeck. But to marry, Sara requires them to live in an egalitarian marriage without a formal marriage ceremony and without shared property.The novel is primarily an attack on life-long marriage as an institution and the prevention of women to become financially independent. The book's social tendency aroused lively debate and ""det-gÃ¥r-an literature"" became a concept. The issue of Det gÃ¥r an contributed greatly to that Almqvist was forced to leave his post as president of Nya Elementarskolan in Stockholm. The book also impeded his intended career as a priest. Even at the exile 1851 Almqvist was termed ""the det-gÃ¥r-an priest"" by his detractors."
"Ð¨ÐµÐ»ÑÐ¼ÐµÐ½ÐºÐ¾-Ð´ÐµÐ½ÑÐ¸Ðº","-1","https://www.goodreads.com/buy_buttons/15/follow?book_id=36153708&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20",""
"Quintus Servinton : A Tale founded upon Incidents of Real Occurence","-1","https://www.goodreads.com/buy_buttons/13/follow?book_id=12610102&ref=x_gr_w_bb&tag=x_gr_w_bb_uk-21","By setting, by date of publication, and the residence of the author, Quintus Servinton is rightly regarded as Australia's first novel. Printed in Hobart Town in three volumes, in 1830-1, and expressly intended for dispatch to England (where it was re-issued in London in 1832), only a few copies were reserved for sale in Tasmania. Of these, only three are known to survive, and the book has long been inaccessible to any but the most persistent of readers.It presents an invaluable and fascinating picture - first of English provincial life and of contemporary business dealing, and then of convict life as experienced by an educated convict, a contrast and complement to the Ralph Rashleigh picture of the convict of humble birth and little or no education crushed by brutality and manual labour.In his introduction, Cecil Hadgraft traces the author's own chequered career - an amazing sequence of misfortunes and miscalculations both before and after his twenty-four hour reprieve from the gallows, and particularly significant for the assessment and appreciation of a novel known to be largely autobiographical."
"William Wilson","-1","https://www.goodreads.com/buy_buttons/12/follow?book_id=6798492&ref=x_gr_w_bb&tag=x_gr_w_bb-20","""William Wilson"" is a short story by Edgar Allan Poe, first published in 1839, with a setting inspired by Poe's formative years outside of London. The tale follows the theme of the doppelgÃ¤nger."
